Gene_ID	0	1	2	3	4	5	6	7	8	9
ABCF3	0.12217171885661066	0.09787599637535946	0.06912151418184401	0.13498282844478454	0.1144222658639044	0.0887029320754213	0.06478860340736102		0.14696030402095392	0.1768635696558024
ABHD10	0.1369268077678434		0.18234253024299915	0.13887373952094087	0.15794178670976772	0.19628395667337384	0.2035288629128741	0.1721294450667553	0.11645057263129023	0.11302872106320735
ABHD11	0.12535267678514667	0.15573049569315842	0.13749692701144225	0.14134486847141714	0.19776232956433426	0.1823697956825724	0.19361488725253687	0.12116896579087234	0.11414732277039427	0.1436562764276055
ABHD12	0.11806196212908038	0.14210635833496366	0.2349475836564469	0.11543252614993807	0.11315502664826868	0.2468729704563041	0.14599783785332004	0.21267282162761011	0.2965062561732278	0.19708687083701293
ABHD14B	0.10214126220959294	0.14349848332980233	0.16718501009355136	0.1940018548400634	0.17314454075975672	0.0883089043290597	0.1279905939613834	0.13189816458354894	0.11882856568624747	0.15659307082595988
ABHD16A	0.1076468211544641	0.06308829209451124	0.16562545509863988	0.11549321544205647	0.1726708310131045	0.20374835794114732	0.1727812454808054	0.13146785006043776	0.11915055789938875	
ABHD5	0.15828862068395105		0.12824574964143245		0.060306433317025995	0.2622889752698411	0.14646927859895595		0.05341127452714716	0.2265524529828505
ABI1	0.12710805048331214	0.14141622924898672	0.18374954442599667	0.058781127415565765	0.19617718451845848	0.20124692364446595	0.10586017190454518	0.014105156587966343	0.08476874724040671	0.1754438334424962
ABI2	0.15938776773483082	0.10796923882672384	0.2185244418243953	0.16389235840748567	0.0836159788929381	0.17551149975456434	0.17081833842501962	0.16104888321578084	0.17680636956211254	0.1727534689130706
ABI3	0.036797352510668686	0.07213311738903314	0.048797082967159566	0.08298129359424503	0.07040919825197396	0.08462831318523474	0.07550483049982375	0.0952100092270926	0.07104161689680077	0.13922614080043205
ABI3BP	0.10053863944267127	0.04392816187896212	0.055394475594732116	0.08490832146534452	0.1342129009087057	0.09296977127768254	0.14595972749005684	0.19285101041106514	0.13011371587199033	0.17483313073267184
ABLIM1	0.12868357869316996	0.1958384313887351	0.17112249193367893	0.09065678895462023	0.10856726791155827	0.09626557826092624	0.14339616381524636	0.057534689005053326	0.14512084220234828	0.2391014856025572
ABR	0.1331334095696926	0.1233967532062351	0.12264682329554435	0.06074331211890944	0.061623878483270784	0.08229499763825351	0.05324052288903319	0.0875826396266748	0.12490761413872613	0.08718591169571391
ABRACL	0.11704389552528145	0.11693835581783965	0.07145317102688699	0.0993796342443874	0.09529250926306204	0.10330258387409008	0.1015156638785335	0.08426146216317451	0.2210957615273081	0.2176871470241468
ABRAXAS1	0.1298110569517018	0.10346590559256336	0.1374737864784024	0.19395964279005093	0.17026417291223628	0.1718149903926941	0.1857626076411084	0.09526647092897207	0.12107710350985215	0.18600199229398456
ABRAXAS2	0.06682863572450352	0.08577089002306201	0.16689776169636095	0.14677785053068956	0.14837365405379607	0.13622471061545674	0.1274890787054304	0.1867499840665594	0.12248860650901452	0.18457700103297128
ABT1	0.24590463180398034	0.09696986703322756		0.039645864511885086	0.13218487866640768	0.12878327593928945	0.10938650241196167	0.1323476751333092	0.1057211676846149	0.04865742451202397
ACAA1	0.1833394354353805	0.16060217324582485	0.21514340413843885	0.2308805707817284	0.13426117329977494	0.09590616198845328	0.1943477291320295	0.10884691238556853	0.10739017277278083	0.2206743634640642
ACAA2	0.14264876753594918	0.15243729816359752	0.10084745065169576	0.100740789129283	0.14150488139108044	0.1060697339593053	0.15420083588384986	0.26729713609634725	0.13941747103017435	0.1941222833544513
ACACA	0.1131390994927675	0.0860852398934931	0.20742900720625465	0.07063711891071107	0.1791845546641049	0.1297514654400459	0.08734053979888318	0.09901941968729107	0.17248835859294365	0.057563092829398865
ACAD10	0.1382332782446102	0.12975061348644756	0.17063780770787515	0.19434575270451973	0.2435661942845713	0.041205076803238656	0.19143566666057654	0.08711460938776526	0.14675766771314655	0.20785479369227908
ACAD8	0.1261539809813733	0.0963571192656658	0.1186384794292742	0.2017368312025764	0.11442862106485073	0.1189359675431592	0.1773037646357715	0.09396270043686404	0.1329587977980869	0.16068922486369536
ACAD9	0.3241403962439401	0.3037930978080462	0.23004133269759905	0.15614658519006475	0.1544076330026706	0.22087222641604384	0.15505735350449973	0.16748888286364105	0.10732330528501202	0.15448119523289566
ACADM	0.18194287022580236	0.0656931766411998	0.1609591187385061	0.06262228001219891	0.10666869716662901	0.20855199755199094	0.10947281073675304	0.17257165831978866	0.1217929428288373	0.05167628905917911
ACADS	0.16075320985026512	0.14844741451036345	0.15136675593391224	0.192850523370768	0.123817972379666	0.18981046712524732	0.20214173498384025	0.10439908330102457	0.17967523756919576	0.2535659554912878
ACADSB	0.08360330894893847	0.1489886935851138	0.1154339242605181	0.1871075915065726	0.11182504900871246	0.13268458716675138	0.11980600621687358	0.08719975108575853	0.16604683137927662	0.09139436421982744
ACADVL	0.11654680953796648	0.04046741241429569	0.1954653075623313	0.0935751573649066	0.08997271656747557	0.11475751445535105	0.19811230630037754	0.0980473916333987	0.16603702499402526	0.1804024586690484
ACAP2	0.2386405550468109	0.25140658162301016	0.10965416201272246	0.2588655437904151	0.19704925106884366	0.06959006418370194	0.26320428876260504	0.23657783774591584	0.09739898176593192	0.18202977380900928
ACAT1	0.13311425421170606	0.13186374580560667	0.11891862943817905	0.11675944013658132	0.1081659804210013	0.15435918943133994	0.1351171471790873	0.1886067244610088	0.10853412000453744	0.12515400707676774
ACAT2	0.07905674198582227	0.15652811578847745	0.21174463313683672	0.07310652252916484	0.11049301453645352	0.06805437281907123	0.08376684064376375	0.17215651323012354	0.21356985896485545	0.11376277229234773
ACBD3	0.09969533321616318	0.16292951310417225	0.09491818182217064	0.13158580927045546	0.10809907646472207	0.20722257557757945	0.0821255155758285	0.08759181081735519	0.12585342650484072	0.10946447276376993
ACBD5	0.26765811123515043	0.11262213384477948	0.2631556151043208	0.06273238657453035	0.04139123226159419	0.2466890390782981	0.14432861870606334	0.15681489792411088	0.1364607984360492	0.09536363582037256
ACBD6	0.0978135223731536	0.10785225355912513	0.12425319623713388	0.06876316583179827	0.14176601034016312	0.1004881494168536	0.123908778098447	0.0930280282487043	0.09111097485107032	0.14396076383257736
ACBD7	0.06717386638656961	0.11763588578868495	0.055667425852065536	0.16882351584073368	0.10557184565123652	0.09307683465320607	0.2360380886836824	0.1175506758174161	0.22248752283433315	0.19052186520120035
ACE	0.1620120708192512	0.33716666510543386	0.32409012453485103	0.13952233077336146	0.17747453501972332	0.252874950884527	0.18200229657877864	0.07411475870880338	0.19424390184920912	0.1212081766253226
ACIN1	0.16658520361903406	0.03766821749057818	0.1218518624754786	0.08823243082237922	0.016482777052716037	0.0687958451925705	0.14367428121541295	0.020480655084075563	0.06888598083906401	0.09849992587310187
ACLY	0.18981267522773695	0.1581699369633665	0.11472746262179788	0.17305401881051988	0.15190733430033054	0.1908874592769212	0.18460180117176084	0.16289918140688048	0.22768906408979056	0.1053425215498036
ACO1	0.04690832180577452	0.1405440313744119	0.09773814226545427	0.13447315179443806	0.10765131515807473	0.1585650781238852	0.12790308444872894	0.10269574427484568	0.0963829394217486	0.12381177920236458
ACO2	0.07847382564544722	0.1808879282897609	0.11375425545213827	0.059283265061919076	0.08798564127941624	0.1191918972368178	0.11566796905018024	0.03398027112607812	0.19059493677763564	0.15043847039703673
ACOT11	0.21521386193350944	0.2152157545070394	0.12083291848186865	0.10655539576504	0.0827296615612209	0.07070444470740678	0.1590799424239236	0.19703081588837934	0.011461003358831849	0.5850022509178343
ACOT13	0.21844575819052844	0.2480094874279043	0.10562968617187783	0.02866246812446452	0.13566439739509556	0.1423633210523371	0.06777186263830264	0.24475657931322695	0.2699467308704593	0.18769399333434128
ACOT7	0.1733335951026435	0.13045439992630106	0.15133488546803697	0.13737572492574493	0.1260559847858425	0.16763099522274366	0.19781808801509168	0.2093449943679904	0.13939091986734825	0.14716808888891475
ACOT8	0.14841472346674192	0.07519679763539931	0.19383775638900866	0.11869517916653295	0.08273072825995004	0.12007592788664916	0.10971537309263872	0.11005103493601287	0.0975106549805118	0.08563906779098923
ACOT9	0.13399087699733664	0.1527392157802243	0.10349299204352128	0.10155872574398772	0.1547441883300149	0.09085395395236276	0.14423366049127315	0.09827463319196013		0.23189395639705346
ACOX1	0.1295761694222037	0.11213137102189773	0.1503398267327843	0.18006251085498692	0.19152133549289915	0.15559911630761675	0.2398057292765728	0.1518441387153541	0.1685011337404444	0.12841040376361748
ACOX3	0.19087447340948746	0.14846146415149636	0.1845641546425305	0.0966438155596282	0.1639664279990335	0.11040794760749084	0.08798793809649401	0.12501147628444625	0.047356316937052605	0.19503104714890665
ACP1	0.24435510594310236	0.2007562665761827	0.20738995148143136	0.2333559293114573	0.16597792911203427	0.2103467122927752	0.27805610460229885	0.03920658197993651	0.09255287806967218	0.21587951208001416
ACP2	0.3177327767261165	0.08128318466806789	0.0378782005647269	0.02520519611180856	0.0926065471223744	0.08797098218298527	0.07584179129525664	0.06127539027820796	0.08011539162218814	0.03451895186849118
ACP5	0.2763644639993524	0.14739676084225226	0.08910648809414161	0.08149303311424994	0.13559817399711274	0.09276509956897924	0.06980708659481975	0.13450692241318254	0.06087783839497536	0.11480505754502075
ACP6	0.07352765895936281	0.12167790356183104	0.15136263018805046	0.10560781768866563	0.08994209050893533	0.051025765668453515	0.1600309547394291	0.03331045094809871	0.0986785563622366	0.0924912195967933
ACPP	0.0570346356549892	0.07392332878276173	0.12194994691802835	0.08291278830469674	0.09352933242800557	0.0907234158256387	0.16209396550493751	0.1059837037793693	0.09268928973832924	0.17117223541425364
ACSF2	0.05297910860165979	0.1845980492053698	0.15434929057459806	0.16236074033238346	0.09523994866950326	0.1527073327283244	0.07138185448203163	0.13396843337159328	0.16550600260305284	0.10891686606327013
ACSF3	0.1575515820909488	0.0955945361208795	0.015683930462481815	0.09892384009969082	0.08797844077659023	0.10760273692226084	0.0967693449294166	0.11841377307796055	0.07494369167007421	0.08486771392401367
ACSL1	0.06936989146744417	0.1298645298550995	0.08329627113277477	0.0998995980463226	0.0783728832190971	0.1345456113454464	0.05124547928694929	0.07022237412122638	0.07852305525562267	0.17823158901658148
ACSL3	0.1915450260677757	0.12723917234709767	0.2482958873438857	0.13442002681358348	0.0528451530112608	0.14313404867563295	0.15807559371104238	0.1108200534995453	0.187127115823986	0.12229339593403114
ACSL4	0.06472676103333788	0.05191043732539083	0.03921606383854146	0.19396291427473644	0.2806221378780405	0.11352828864614932	0.1095595353203635	0.1641294327852291	0.2399381597239508	0.17692111499385002
ACSL5	0.11149499343689116	0.12872905771113904	0.17117900694776556	0.08333802167709763	0.15213140063523167	0.13202698560369935	0.15159669601917825	0.14518167825814474	0.11383559930654193	0.12608564476615125
ACSM3	0.042306738116525903	0.039008278977357	0.08388278367747579	0.12664018261905247	0.13683488595328205	0.10488600007358258	0.12516670205625427	0.09888456135535233	0.06739259497229222	0.12634698942783087
ACSS1	0.1512891697607654	0.2802325259561152	0.2338607230936603	0.16355803617609074	0.2153233958185166	0.10348288697762982	0.17384563932465336	0.2972334768368468	0.13585598267081442	0.11892940317077327
ACSS2	0.2262924353126438	0.16306246196927995	0.19566583694803907	0.17060983363600787	0.19696533823123927	0.2011051305349654	0.05220632746198027	0.15829654230305465	0.11838345197084765	0.19987580734910287
ACSS3	0.21675346049509545	0.06664259450735345	0.15700778078615346	0.16657179497500155	0.12687918192083947	0.25970957200688144	0.13986666236387096	0.3165487351916621	0.2078835988182244	0.08367690875228527
ACTA1	0.05640130969452509	0.13554622640296593	0.06281840828759637	0.05517138582489508	0.05554394737096752	0.030432646336947942	0.07277173006391224	0.09783964023349204	0.1426465002537755	0.07549659829106277
ACTBL2	0.05542803357223906	0.15812080639766762	0.07017607530401851	0.091740941230802	0.10066417600609334	0.08763052812740077	0.041851072842309225	0.08883109455506404	0.2425907928485953	0.13109766821542854
ACTG1	0.10848786550399199	0.06449280760662282	0.2556968601471395	0.2540506060584353	0.09812976744051677	0.18898038916099955	0.11635438541494104	0.1497482095890206	0.07466237018601384	0.08737233373011205
ACTL6A	0.06621263997493675	0.08323025151210406	0.16243701095100802	0.05187375506045267	0.10307632249370764	0.11265374392243938	0.047197212963483365	0.06687621401110387	0.04724898223801488	0.09780874860367046
ACTL8		0.09915325957403301	0.1096874779419458	0.09112769406049824		0.25042607358685065	0.12051313078641035		0.2050775291044898	0.2114596253864588
ACTN1	0.1209332013244654	0.15297809946317584	0.051373173273099065	0.05200365783807311	0.1235499522778677	0.08295925986700635	0.06628539084428925	0.052712141891142913	0.14415992093579824	0.1122559843723422
ACTN4	0.07857104605545978	0.08365736069791231	0.08182809797443708	0.08038582260395433	0.07925319305537576	0.04825085352742008	0.2014128781251365	0.08762064694226236	0.1414939729891717	0.20814456344767432
ACTR10	0.10731511625146513	0.10516530161753307	0.08167686245542058	0.08812005726205943	0.13427011706609926	0.06850064629696596	0.055778882133298034	0.10987700344647597	0.2549388754126489	0.06254241309972312
ACTR1A	0.0773998801766441	0.07412003643434657	0.11745044327265727	0.13459918965210066	0.10746372399737833	0.12163969811497115	0.13407619031071974	0.17685985656789194	0.12468660626602834	0.1848623051683919
ACTR1B	0.045103211296642735	0.14574066617017278	0.15179684976796468	0.16974170704308902	0.09331045432548137	0.1193159432399153	0.13064047507465687	0.14491114979886607	0.004012346290577744	0.11629467250119463
ACTR2	0.14408825789504975	0.1431317740875273	0.09311575084577917	0.12564776128080132	0.15107130932270418	0.10095757339706823	0.09808694528798396	0.17665712728246696	0.05192057434950599	0.10635371262913172
ACTR3	0.058537856497290035	0.10910240574764103	0.08615497709035333	0.1194241660181453	0.15209548129809747	0.11863748384076622	0.10582402009711343	0.06296546904918895	0.13413424286885806	0.0999559265259807
ACTR3B	0.11931429782912918	0.03972431971277796	0.31100510248530844	0.23872291482474264	0.20772815484511345	0.1944348953762299	0.2521696475633454	0.17126745045968922	0.1069438970526812	0.131957462571592
ACTR5	0.11782300421865124	0.03956130198376569	0.16725906409695968	0.16925329309395495	0.13946720919470282	0.2782521488686616		0.08989097842547444	0.15812236577617608	0.16599900561528508
ACTR6	0.12630033467133062	0.18865743087040554	0.12492338470280895	0.11681528960482974		0.0010935055849194387	0.1504012142583794	0.16067228837609332	0.08039760840142407	0.3465306245990037
ACTR8	0.2905887727732158	0.08363088686445681	0.2552066564773883	0.2273329342893483	0.17732693407214614	0.142133301743307	0.15451517007682528	0.17378939287098974	0.09371942600031692	
ACY1	0.1549828266975974	0.12788881256150342	0.1804602638708528	0.13317458821803765	0.2455647958942912	0.12877593071427595	0.0742532127570751	0.10720148958498096	0.08933142639501546	0.1599266602277181
ACYP1	0.12315941109351627	0.10570664446797733	0.07649615499566606	0.1785029095543204	0.1406548548959867	0.08141661005575553	0.14657455158971927	0.10648180239483554	0.09168307947414604	0.10194448007514537
ACYP2	0.1870047578448117	0.10849801674019667	0.18589758625046576	0.08296118163367476	0.1787245335797791	0.2356764995506727	0.15622790900605524	0.19664482486651566	0.2267576718302431	0.12803962041155068
ADA	0.1061312909365205	0.1279997496918586	0.15276789882084604	0.13195635719543886	0.10028680920647844	0.18345900141742327	0.09285644346460573	0.13644228967764466	0.23368646313264546	0.13504867939209353
ADA2	0.07042219952966351	0.077327562067495	0.1489344831477205	0.1803765643263012	0.09655672596950277	0.06323573273329704	0.08653233781385877	0.06611729974707088	0.06536123084206699	0.1618524080450253
ADAL	0.2950158095500175	0.19930782597619734	0.19003953975672688		0.2032158746004009	0.2257035844509063		0.06803622006134086	0.2339981602526487	0.1546832729197367
ADAM10	0.10730839963850212	0.12032549747440162	0.1125886197454022	0.14786402941039362	0.10707579075934072	0.22928220928672194	0.1018623246678641	0.19032717912526348	0.16309697757048247	0.08860146385608357
ADAM15	0.08344694823894552	0.07320321383512478	0.13537144100665913	0.3552649074430705	0.2848745262052553	0.3346124639789845		0.10228404269759404	0.10451438035543784	
ADAM17	0.11923992747157053	0.13476092868548986	0.09673217798108133	0.2297197968077335	0.06612205977858303	0.17758689772447078	0.07561394527978031	0.2165743919877031	0.15666775180006046	0.1635477836176874
ADAM9	0.14332466696471355	0.1073494893649499	0.11384161349332085	0.19310518375331248	0.16138310994667726	0.20276431717944346	0.05237143486015434	0.14770012500095006	0.06728909981328349	0.10990707092458027
ADAMTS1	0.16278560942396791	0.11667296098631424	0.14072779672113514	0.05405480442351452	0.047737896102692634	0.09269563570362427	0.08035492319927362	0.09095256827623913		0.13779005757814405
ADAMTS16	0.14388444819344104		0.06853593593924459	0.11153879438493028	0.029730827965167017	0.1662507593808742	0.12206302490458168	0.03882046228362679	0.08715464984633872	0.015501503578618743
ADAMTSL1	0.1606930849893991	0.116135367495004	0.23948813547853884	0.101037996670575	0.12856637397005544	0.2554372754559189	0.1015441698345284	0.2025656053258517	0.08801207991016287	0.014788532375549184
ADAP1	0.20535428888099444	0.0866068364309918	0.10341755564987698	0.2270160409690661	0.16973786952243594	0.25051320604458205	0.1909094759131664	0.25162135169227146	0.06559120849363911	0.10239879486618113
ADAR	0.1912118644511962	0.1243323934595048	0.08788495593781905	0.08335581162389638	0.18163578392209034	0.1274468124006709	0.2340403371676443	0.12852088069531167	0.07433263867667361	0.12277209021471346
ADARB1	0.10223758344100624	0.0643586443586899	0.1737909034180647	0.08700176597013956	0.1102523876315464	0.1481679416712054	0.12249366177711825	0.07839321542748222	0.07206035571742167	0.10327579593318884
ADCK1	0.2395512155501605		0.2459489556246757	0.1910040667850896	0.17497023999771802	0.2362751231354465		0.17633780520305448	0.3082108757866455	
ADCK5	0.16201715669919464	0.08753339895649463	0.08540806686237039	0.22546913076560926	0.13018788774903886	0.10743137582811382	0.2397084250569445	0.1464850435017671	0.1487193250426313	0.1063136037418132
ADCY7	0.1773254683928737	0.16994950370118267	0.08731615358624797	0.18160290468261536	0.16421793754169778	0.16025620307711932	0.08386574796446544	0.13715334201986673	0.15299785241180636	0.18754559699698786
ADD1	0.19179415372632194	0.12948968905845176	0.058439402287531264	0.1461650211106349	0.12532363087780465	0.1813674728320265	0.1494347914843439	0.15275445196348436	0.10393860523507872	0.1525700348958773
ADD2	0.1533270716325186	0.12668319603456507	0.16695414987997342	0.15685126493411822	0.16687336467512426	0.28450410187787606	0.07286189692490444	0.3104672843805273	0.11021512293598344	0.14733229950516588
ADD3	0.20567606353392845	0.1639749983538668	0.20808853565439947	0.14460124895979584	0.05277399035764853	0.15406276257566834	0.1704984514142942	0.1452815023950872	0.23365760385660905	0.1825222507317642
ADGRE5	0.17554477426888804	0.13109102419634402	0.07877549619060438	0.19465510075763667	0.23807008013088346	0.1852134316415346	0.14059158385218354	0.12960656052165662	0.050998939464127466	0.16102675220478432
ADGRG1	0.05789741577269394	0.06749409678123901	0.1954657834346646	0.11074285021675824	0.13413856978885233	0.10504949955084243	0.09802414032260952	0.10294382334686307	0.13390806633943744	0.12416314945555315
ADGRG2	0.09076492179477437	0.15113135465877653	0.06772190676475959	0.14937469565080894	0.11413382318241072	0.21624540712988727	0.2933995101352841	0.05754725562122717	0.2138009345193908	0.062229477223564374
ADGRL2	0.14331407207526567	0.1944285341537543	0.18811180900917768	0.13440716362583838	0.15299083566659666	0.1847176010528178	0.055651702563027615	0.2005163385097242	0.33561862453275704	0.2402296887522125
ADH1B	0.08118996827057615	0.09327671840166027	0.11340020745070978	0.06013316544061015	0.13435790620550392	0.1040896943520774	0.08482906327944045	0.10600345098505623	0.08076620214337878	0.1190063768275886
ADH5	0.1346094014197359	0.09776331777335402	0.1393833730572869	0.04546170794726546	0.07472000282195394	0.11788386025946103	0.11101319874555476	0.10548872698364893	0.06339976399329311	0.13581832585081946
ADI1	0.10551990794015806	0.2020038652100696	0.14534374719716192	0.10895370550732024	0.13835999528535253	0.11226234731333032	0.16015595260641508	0.08875842909326255	0.09779664910400253	0.19093917025562251
ADIRF	0.08937635847747098	0.097720982777147	0.06665822850322004	0.09560122968790108	0.19692684486657966	0.09055804321695543	0.17114473106522554	0.18724614917074792	0.10104570906479332	0.23489799643481715
ADK	0.0656971490131577	0.06813843033268906	0.041217405693825926	0.11731784853113487	0.11962672157686224	0.14979102477330494	0.1480129786576201	0.20783803499948225	0.11275729775329928	0.10344987269436544
ADNP	0.05624163088774502	0.09583604210565944	0.13955431541857005	0.11005937656928537	0.16022088306943286	0.07363756749005003	0.06418385739772564	0.15395720344985758	0.1135395529799605	0.1117098412836809
ADO	0.1895782536050312	0.08844113270113231	0.10689824724331044	0.1160387418834336	0.09250897992767534	0.15915314985272594	0.11130419964196013	0.2785027522485836	0.11692412902074385	0.1881884191515092
ADPGK	0.3148377851028684	0.06930844247977774	0.06846497253381076	0.09690052787267744	0.08402209444117963	0.14447156722978774	0.06261854230172338	0.08027876653767156	0.1199340333001759	0.10333406507896234
ADPRH	0.1183135296264652	0.0873946763175245	0.09703796098196936	0.08917874481175675	0.07044658227685081	0.13591827573991513	0.09720673130978916	0.15980962316709754	0.1314857027417275	0.14647794194449015
ADPRHL2	0.17302702662106886	0.14900282705462986	0.07367819716220002	0.14686476636808748	0.04443124759898918	0.1973047673664165	0.3745685430733676	0.11625342525374142	0.13667661498091946	0.1608500139158171
ADRM1	0.10854164231882203	0.10266471180207733	0.2087534061546645	0.08750360800416608	0.1372540273478419	0.20004052415460116	0.2870013161169945	0.1995549437792684	0.1385746710581797	0.12526793610344428
ADSL	0.2525160591690736	0.08804137115534817	0.18616493201611686	0.12941380185473134	0.16592613934643555	0.20346979495624948	0.13293374204429875	0.1999322753556759	0.11425629831015187	0.08081284775715998
ADSS	0.25539440693522386	0.20319837090832585	0.22318195498682925	0.07152537221089658	0.2121937136788147	0.12330081065841733	0.08866947400006403	0.2576810432971318	0.14320742887237775	0.15118847119109932
ADSSL1	0.10703453264667444	0.20330881557105426	0.16476773869565242	0.2527559873878588	0.1903911582652335	0.1966944754467065	0.15435742155785534	0.2693943621850591	0.1315716366159785	0.2981582417334915
AEBP1	0.10967790662235023	0.05811199214660764	0.059732724946496514	0.058171297930834885	0.11911219095092833	0.05912967035379589	0.05262086592184456	0.09623006046990024	0.052345379448217835	0.06293570990919567
AES	0.08926562308222223	0.04264066507828801	0.22617091723414934	0.015372280748508915	0.14429301605735584	0.2588386634103881	0.06792705532960952	0.3750233047721736	0.15459121345954732	0.10791639291595652
